StepId,RecipeId,StepNumber,StepText
12053,3168,2,Thịt săn cho nước mắm tỏi ớt vào rim đến khi nước cạn bớt là được
12054,3169,1,"Các loại la ghim cắt vừa ăn Nấm bào ngư rửa sạch. Bắc chảo với xíu dầu ăn phi thơm củ hành tím, cho nấm bào ngư lên xào với xíu hạt nêm chay. Rồi cho đậu cô ve lên xào trước."
12055,3169,2,"Tiếp tục tục cho nấm mèo, su su cà rốt lên và cuối cùng là cọng cải thảo. Nêm nếm cho vừa ăn, cho xíu tiêu cho thơm."
12056,3170,1,"Ếch nhờ người bán làm sạch, cắt làm tư, rửa sạch và để ráo. Hành tây bóc vỏ, cắt múi cau. Hành lá bỏ gốc, cắt khúc. Ớt rửa qua cho sạch"
12057,3170,2,"Phi thơm hành tỏi băm, cho ếch vào xào săn, thêm nước mắm, đường, hạt nêm, chút nước lọc cho thịt chín"
12058,3170,3,"Tiếp đến cho hành tây vào đảo cho hành tây chín và trong lại thì thêm hành lá và ớt, đảo đều và tắt bếp, gắp ra dĩa và rắc ít tiêu xay"
12059,3171,1,Cá hồi cắt mỏng áp chảo nhanh; nấm cắt gốc ngâm với giấm pha loãng sau đó vớt ra rửa sạch để ráo cắt thành từng khúc dài 3 cm
12060,3171,2,"Phi thơm hành cho nấm vào xào, cho cá hồi vào dằm nhỏ, cho 1 thìa canh tương ớt, 3 thìa canh sốt cà, 1/2 thìa cà phê tiêu, một xíu muối đảo đều đến khi nấm chín thì tắt bếp."
12061,3171,3,"Đế pizza cho nồi chiên không dầu nướng 180 độ trong 5 phút, lật lại nướng 3 phút cho đế giòn. Bỏ đế pizza ra ngoài cho cá hồi nấm lên, rắc phô mai bào lên trên, để vào nồi chiên không dầu 180 độ trong 5 phút cho phô mai chảy."
12062,3171,4,Cắt Pizza và ăn thôi các bạn ơi!
12063,3172,1,"Để thịt khô, không cho dầu, đảo trên lửa đến khi vàng đều"
12064,3172,2,Đảo đến khi vàng đều cho hành băm 1 thìa dầu hào 2 thìa nước mắm 1 thìa đường ít hạt tiêu đảo chín. Cho hành lá và ớt vào đảo tiếp
12065,3173,1,"Chuẩn bị các nguyên liệu sẵn sàng. Cho trứng gà, lá mơ và hành lá cắt nhỏ, tiêu, mắm vào chén trộn đều."
12066,3173,2,"Làm nóng chảo cho dầu ăn và đầu hành lá cắt nhỏ vào phi cho dậy mùi thơm, cho thịt bằm vào xào chín, rồi cho hỗn hợp trứng lá mơ vào, đậy nắp kín, khi trứng chín mở nắp."
12067,3173,3,Cho trứng chiên lá mơ ra dĩa
12068,3174,1,"Ướp gà: Lấy ức gà rửa nước muối, để ráo, cắt ô caro trên 1 mặt của miếng gà để ướp gia vị thấm hơn. Ướp gà với tí muối và tiêu"
12069,3174,2,Pha sốt: nước tương + tương ớt + mật ong + nước cốt chanh. Trộn hỗn hợp hòa quyện với nhau
12070,3174,3,"Đặt chảo lên bếp, cho gà vào áp chảo 2 mặt cho đến khi vàng nhẹ. Cho bơ lạt vào, tiếp tục lật trở chờ cho đến khi thấy miếng gà chín"
12071,3174,4,Cho sốt đã pha vào sao cho sốt bám đều vào miếng gà thì tắt bếp và hoàn thành. (Có thể cắt miếng gà nhỏ hơn để vừa ăn)
12072,3175,1,Nấm đùi gà mình chọn loại baby. Bạn dùng nấm to thì cắt miếng vừa ăn. Cắt con chì kho sẽ giòn ngon.
12073,3175,2,Phi thơm hành poro xào sơ nấm. Thêm tất cả các nguyên liệu phần sốt kho vào đảo đều. Hạ lửa kho nhỏ lửa khoảng 10 ph nấm thấm và nước kho sệt lại là được. Dùng kèm cơm nóng.
12074,3176,1,Thịt rang nước mắm
12075,3176,2,"Rau dền nhặt rửa sạch, cho vào nồi luộc với chút muối, rau chín vớt ra, dùng kèm với thịt rang"
12076,3177,1,"Măng củ tươi, lột sạch vỏ, cắt bỏ phần già. Thái mỏng. Luộc măng với ít muối, khi luộc mở vung, luộc sôi 10’. Đổ ra rổ cho ráo. Xả lại nước và luộc tiếp như vậy 2 lần nữa (tổng cộng luộc 3 lần)"
12077,3177,2,"Nấu 1 lít nước với 2 muỗng muối hạt. Để nước nguội bớt. Cho măng vào muối. Muối măng khoảng 1-2 ngày. Khi nấu, chỉ cần vớt măng ra, đổ ra rổ cho ráo nước, không cần xả lại."
12078,3177,3,"Nấm rơm xào với muối, hạt nêm đậm đà. Cà rốt cắt khúc. Gừng đập dập"
12079,3177,4,"Xào măng với hạt nêm vài phút. Sau đó cho nước dùng (hầm từ rau củ, nước ép củ sắn … tham khảo link kèm theo) Cho nấm rơm, cà rốt và gừng vào nấu chung."
12080,3177,5,"Nấu nhỏ lửa khoảng 20’ cho thấm. Khi ăn múc ra tô, rắc rau lên. Ăn kèm bún hoặc dùng với miến đều ngon."
12081,3178,1,"Bắp luộc chín, đổ ra rổ cho ráo nước. _ Hành lá rửa sạch cắt nhỏ"
12082,3178,2,"Cho vô chảo 3MC dầu ăn, bắc lên bếp, dầu nóng cho hành tím băm vô phi thơm rồi đổ cơm nguội vô đảo đều. Cho hạt nêm + nước mắm vô đảo cho đến khi hạt cơm săn lại."
12083,3178,3,"Vét cơm gọn lên thành chảo, cho vô 1MC rồi đập 3 cái trứng gà vô, lấy đũa khuấy cho trứng vừa chín tới."
12084,3178,4,"Đảo đều cơm với trứng, đảo 1 lúc cho hạt cơm tơi ra thì đổ bắp vô đảo đều, nêm nếm vị vừa ăn."
12085,3178,5,Cuối cùng cho hành lá vô đảo đều rồi tắt bếp
12086,3178,6,"Múc cơm chiên trứng bắp ra đĩa, ăn nóng với dưa leo + nước tương ớt cắt lát."
12087,3179,1,Ngâm rong biển trong nước khoảng 10p cho nở ra với loại rong biển khô. Lưu ý rong biển lúc nở ra rất nhiều nên đừng lấy nhiều quá nhé.
12088,3179,2,"Xào thịt bò với dầu mè (không dùng dầu ăn vì sẽ bị tanh) và tỏi băm, cho rong biển đã ngâm vào xào khoảng 5p"
12089,3179,3,"Đổ nước (khoảng 1 bát canh) cùng 1 chút nước ngâm rong biểm, cho viên nước dùng, tương đậu đun 15p. Gần chín cho đậu phụ vào đun thêm 5p, nêm lại nếu nhạt thì cho thêm muối hoặc nước tương nấu canh của Hàn."
12090,3180,1,"Làm sốt trộn gồm 1 chén nước, 2mc nước tương, 1mc dầu hào, 1mc đường, 1mc hắc xì dầu, tất cả khuấy đều trên bếp đến khi sôi thì tắt bếp. Trụng hủ tiếu và trộn đều với sốt trộn"
12091,3180,2,"Tôm rửa sạch, luộc chín với muối, thêm chút nước mắm làm nước dùng. Xếp tôm càng tô hủ tiếu lên, thêm tỏi phi. Thêm chén nước dùng rắc hành lá dùng kèm nhé"
12092,3181,1,"Mực làm sạch, để ráo, những đoạn râu dài cắt bớt rồi băm nhuyễn cho vào thịt. Thịt trộn với tôm, râu mực, mộc nhĩ ngâm nở cắt nhỏ, hành, tỏi, tiêu, gia vị (nhạt thôi nhen, vì đồ biển rất đằm)"
12093,3181,2,"Nhồi hỗn hợp (1) vào mực, không nhồi chặt kẻo lúc hấp mực bị vỡ, dùng tăm nhọn cố định râu mực vào thân mực."
12094,3181,3,"Hấp mực cho chín hoặc xếp mực 1 lớp vào chảo rồi cho chút nước sôi vào, đậy vung kín trong 15 phút cho mực chín."
12095,3181,4,"Phi thơm hành tỏi, cho 2 thìa canh sốt cà, 1/2 - 1 thìa canh tương ớt, 1 thìa đường, 1 thìa canh nước mắm, chút nước, đảo đều rồi cho mực vào lăn qua lại 10 phút cho thấm sốt."
12096,3181,5,"Gắp mực ra đĩa, cắt khoanh và rưới sốt lên ăn cùng cơm."
12097,3182,1,"Mực rã đông rửa sạch để ráo. Phi thơm hành tỏi băm thêm hành tây cà chua vào đảo sơ. Thêm thơm rồi cho 1 tô nước vào nấu sôi bùng lên. Nêm nước mắm, muối, đường."
12098,3182,2,Cho mực vào mực cứng lại là chín. Thêm cần tây tắt bếp.
12099,3182,3,Múc ra tô dùng nóng.
12100,3183,1,"Ngâm rong biển vào nước cho nở rồi rửa vài lần với nước sạch,cho ra rổ để ráo.Thịt bằm cho ra chén.Nấm kim châm cắt gốc rồi cắt làm 2 cho ngắn,rửa sạch để ráo."
12101,3183,2,Cho dầu ăn vào nồi thêm hành tím băm nhỏ vào phi thơm rồi cho thịt bằm vào xào chín cho nước lọc vào nấu sôi nêm vào 2 muỗng cà phê hạt nêm và ¼ muỗng cafe muối vào.
12102,3183,3,Sau đó cho rong biển vào nấu sôi lại thì cho nấm kim châm vào rồi nêm nếm lại cho vừa ăn rồi tắt bếp.Cho hành lá cắt nhỏ vào và rắc thêm ít tiêu cho thơm
12103,3183,4,Vậy là đã hoàn thành món canh rong biển khô nấu nấm kim châm và thịt bằm thơm ngon hết sẩy cho cả gia đình.
12104,3184,1,"Măng trúc ngâm chua mua về xả sạch nước, có thể luộc lại cho bớt chua. Xắt mỏng vừa ăn."
12105,3184,2,"Thịt bò ướp tỏi băm, bột bắp, xíu nước tương, tiêu xay 15 phút"
12106,3184,3,"Phi thơm tỏi, cho thịt bò vào xào tái để riêng. Cho măng vào chảo đảo vài dạo, nêm xíu muối, trút lại thịt bò vào đảo đều."
12107,3184,4,"Thêm hành ngò xắt nhỏ, múc ra đĩa rắc tiêu xay."
12108,3185,1,Bước nhặt rau khá mất thời gian. Nếu mua rau đã nhặt sẵn sẽ rút ngắn được thời gian nấu. Tước xơ ở thân cải. Rửa sạch cải và giá đỗ. Hành khô thái lát hoặc băm nhỏ.
12109,3185,2,"Cho 2 thìa dầu ăn hoặc mỡ lợn vào phi thơm hành khô, cho tôm vào đảo đồng thời cho ngồng cải vào xào, xào tầm 1 phút thì cho giá đỗ vào xào cùng, nêm gia vị cho vừa miệng như mắm, bột nêm, bột canh. Khi giá và rau được tắt bếp, thêm chút tiêu nếu thích."
12110,3186,1,"Sơ chế : _ Cóc gọt sạch vỏ, ngâm vô thau nước muối loãng, cắt cóc thành những lát mỏng rồi rửa lại với nước sạch, để thật ráo nước. _ Thịt rửa sạch, để ráo _ Tôm bóc vỏ, bỏ đầu đuôi, rút chỉ lưng, rửa sạch, để ráo. _ Húng lủi rửa sạch, để ráo, cắt rối."
12111,3186,2,"Luộc tôm, thịt: _ Cho thịt vô nồi đổ ngập nước rồi cho gừng cắt lát + hành tím + hạt nêm vô luộc chín, thịt chín vớt ra ngâm vô thau nước đá. Tiếp đó cho tôm vô nồi nước luộc thịt, luộc cho tôm chín thì vớt ra ngâm vô thau nước đá luôn. _ Vớt tôm thịt ra rổ để ráo nước rồi cắt thịt thành những miếng mỏng."
12112,3186,3,"Nước mắm trộn gỏi: _ Giả nhuyễn tỏi, ớt. _ Cho nước mắm + đường + nước cốt chanh vô chén tỏi ớt, khuấy đều cho tan đường."
12113,3186,4,"Cho trái cóc + tôm + thịt vô nồi sạch, từ từ rưới nước mắm trộn gỏi vô (tuỳ theo khẩu vị ăn) rồi trộn đều."
12114,3186,5,"Tiếp đó cho rau húng lủi + đậu phộng rang vô, trộn nhẹ tay lần nửa."
12115,3186,6,Cho gỏi trái cóc tôm thịt ra đĩa ăn kèm với bánh phồng tôm nếu thích 😊
12116,3187,1,"Lột vỏ bông hoa chuối (phần này để riêng làm gỏi nha!), bóc lấy quả chuối non, bỏ nhụy rồi ngâm vào nước muối, dấm loãng."
12117,3187,2,"Vớt ra rửa sạch, để ráo. Pha bột chiên giòn theo tỷ lệ ghi trên bao bì, thả hoa chuối vào."
12118,3187,3,"Cho hoa chuối tẩm bột chiên trên chảo ngập dầu. Khi hoa hơi vàng thì bạn gắp ra để nguội, sau đó cho vào nckd để 200 độ trong 7-10 phút để hoa chuối giòn nha! Vậy là ta có món cá cơm chiên."
12119,3187,4,"Pha sốt: 2 thìa canh nước tương, 1 thìa canh dầu hào, 1 thìa canh nước tương, 1 thìa canh nước, 1 thìa cf ớt bột HQ, nếu không có bạn cho ớt bột VN nhưng ít thôi vì cay nha!"
12120,3187,5,"Nấu sôi hỗn hợp (4) rồi cho cá cơm vào đảo đều trong 2 phút, tắp bếp, thả cục bơ vào cho thơm nha!"
12121,3188,1,"Phi thơm đầu hành, cho thịt xay vào xào thơm. Cà chua cắt hạt lựu, cho vào đảo cùng rồi thêm nước nấu sôi"
12122,3188,2,Đậu hũ trứng cắt khoanh và cho vào nồi canh
12123,3188,3,"Trứng khuấy đều và cho từ từ vào nồi canh, vừa cho vừa khuấy cho trứng nổi vân mây. Canh sôi lại thì cho hành ngò vào và tắt bếp"
12124,3188,4,Múc ra tô và thêm ít tiêu xay
12125,3189,1,"Đuôi heo chặt miếng vừa ăn, rửa sạch, trần sơ với muối và gừng cắt lát rồi rửa sạch, để ráo. Nướng hành tây, hành khô, gừng trong nckd cho sém lại rồi đập dập, bỏ vào nồi đuôi heo với khoảng 2l nước. Cho vào nồi 1/2 thìa canh muối, 1 thìa canh mắm, 1/2 thìa canh đường phèn, vài chiếc rễ mùi, ninh xương trong khoảng 20 phút."
12126,3189,2,"Củ cải gọt vỏ, cắt khúc, rửa sạch. Đuôi heo ninh xong thả củ cải vào nấu trong khoảng 10 phút đến khi củ cải chín mềm, nêm gia vị cho vừa miệng."
12127,3189,3,"Cho hành lá, rau mùi cắt nhỏ vào nồi. Múc ra bát và thưởng thức."
12128,3190,1,"Bơ và cà cắt hạt lựu. Thịt bò ướp gia vị 20 ph, phi tỏi thơm cho cà chua vào xào rồi thêm thịt bò xào chín tới."
12129,3190,2,"Dằm bơ với gia vị, rau ngò cắt nhỏ, cốt chanh, hành tây, tỏi, xíu muối."
12130,3190,3,"Bánh tráng dùng cọ quét một lớp nước mỏng 1 mặt, cho mặt còn lại vào chiên phồng."
12131,3190,4,Lúc bánh còn mềm thì gập nhẹ lại thành miếng vỏ taco
12132,3190,5,"Thêm xà lách, thịt bò và sốt trái bơ vào và thưởng thức."
12133,3191,1,Vịt mua về rửa sạch với muối + gừng cho thơm
12134,3191,2,Ướp vịt 30 phút với 4m đường + 4m nước tương + 1m hạt nêm + 1m bột ngọt + hành tỏi ớt
12135,3191,3,"1/2 muỗng cafe dầu cho vịt vào chiên hơi xém vàng, rồi mới cho nước ướp vào nấu cùng + 1 chén nước dừa khô (dừa tươi sẽ bị chua không ngon)"
12136,3191,4,Nấu đến khi cạn nước và được ăn kèm cơm + dưa leo + xà lách
12137,3192,1,"Cánh gà rửa sạch,cho 3 hộp sữa chua vào,bọc kín,để yên 2h ở nhiệt độ phòng mục đích để cánh gà nhanh chín và mềm tan trong miệng"
12138,3192,2,"Cho 1 hộp sữa chua còn lại,mayonaise,bột mì và gia vị vào gà trộn đều,ướp thêm 1h"
12139,3192,3,"Đem chiên đến khi chín,vàng,cho ra giấy thấm dầu hoặc nướng 200°C 30’"
12140,3193,1,"Thanh cua rửa sơ, xếp ra dĩa"
12141,3193,2,Cá diêu hồng bóp muối rửa sạch
12142,3193,3,"Đặt nồi nước lên bếp, nước sôi cho lần lượt các nguyên liệu vào, nêm muối đường hạt nêm và ít giấm cho có vị chua nhẹ. Canh sôi múc ra tô, thêm hành lá và tiêu xay"
12143,3194,1,"Lá cải Kale chỉ lấy lá bỏ cọng cứng đi, cho vào nồi cùng lượng nước vừa đủ tô mì nấu trước 2 phút cho cải chín."
12144,3194,2,"Sau đó cho mì gói vào, tầm 1 phút là mì gần mềm"
12145,3194,3,"Lúc này cho tôm và gói nêm vào nấu thêm 30 giây nữa là tôm chín mì mềm cùng lúc, rắc tiêu dùng nóng. (Tôm nõn rất nhanh chín và ngon nhất khi vừa chín tới, nấu lâu nó cứng lại nên tôi thường cho vào các món canh súp ở bước cuối cùng để giữ vị ngọt và độ tươi ngon)"
12146,3195,1,"Xé nhỏ thanh cua cho vào bát đập trứng vào.Thêm xíu nước,muối đường trộn thật đều.Thêm tý hành lá và tiêu xay rán từng lớp từng lớp rồi cuộn dần vào để lửa vừa sẽ chín đều không bị cháy😊😊😊"
12147,3196,1,"Nấu nước trộn gỏi gồm :1300g đường 500g nước chanh 200g tương ớt 400g nước mắm Nấu sôi cho tan gia vị nấu thêm chừng 5 phút để nguội khi nào dùng bằm thêm tỏi ớt cho vào.bắc nước luộc gà,con gà mình 1,8 kg mình lấy nửa con.gà chín vớt ra để nguội xé miếng vừa ăn.củ cải trắng gọt vỏ chẻ dọc bào mỏng rồi cho chút muối vào trộn đều"
12148,3196,2,
12149,3196,3,Khi củ cải xèo bóp rửa rồi vắt thật ráo.bằm tỏi ớt cho vào nước trộn gỏi chia 2 phần 1 trộn gà 1 trộn củ cải.xong cho 2 thứ vào chung cho rau răm vào trộn đều rồi cho ra dĩa cho hành phi giòn lên có thêm đậu phộng ớt tỉa hoa nếu thích
12150,3196,4,
12151,3197,1,"Rau Càng Cua nhổ vào, lặt rửa sạch và để cho ráo nước. Trứng gà luộc chín, lột vỏ. Cà chua bi rửa sạch, cắt đôi."
