IngredientId,RecipeId,IngredientName,Quantity
5434,741,chân gà,300 gr
5435,741,khoai sọ,2 củ to (~600gr)
5436,741,"Muối, hạt nêm, bột ngọt, hành lá , tiêu",
5437,742,sườn non,500 g
5438,742,trứng gà,5 quả
5439,742,dừa,1 quả
5440,742,tỏi,1/2 củ
5441,742,hành,2 củ
5442,742,"nước hàng , gia vị",
5443,743,Đậu hũ (trong bài mình dùng đậu phụ mộc nhĩ ),3 miếng
5444,743,Ngũ vị hương,1/3 thìa cà phê
5445,743,Hạt nêm,1 thìa cà phê
5446,743,Dầu ăn,
5447,744,Cá bánh đường (đã làm sạch),1 con (750 g)
5448,744,Muối,2 g
5449,744,Hành tây,1/2 củ
5450,744,Thì là,10 g
5451,744,Sả,2 cây
5452,744,củ Hành tím,3 củ
5453,744,Nước mắm ,30 ml
5454,744,Giấy bạc,1 tờ lớn
5455,745,Nấm bào ngư,100 g
5456,745,(150gr) Đậu hũ ,1 hộp
5457,745,Cà chua,2 quả
5458,745,Nước hầm rau củ,800 ml
5459,745,Hành lá,2 nhánh
5460,745,Ngò rí,1 nhánh
5461,745,Muối,1/2 muỗng cà phê
5462,745,Đường,1/2 muỗng cà phê
5463,745,Tiêu,1/4 muỗng cà phê
5464,746,cá cơm kho,100 g
5465,746,trứng gà,1 trái
5466,746,cơm,2 chén
5467,746,hành lá,30 g
5468,747,thịt bê  (lựa phần thịt mềm),300 g
5469,747,lá lốt,1 nắm
5470,747,sả,1 củ
5471,747,tép tỏi,1 vài
5472,747,hạt nêm,1 tsp
5473,747,nước mắm,2 tsp
5474,747,tiêu,1/2 tsp
5486,751,Thịt ba chỉ,300 g
5487,751,Muối hồng,3 g
5488,751,Dầu mè,5 ml
5489,751,Tỏi,10 g
5491,751,Lá sen khô,1
5492,752,cà chua,2 trái
5493,752,thịt heo xay,300 g
5494,752,hành lá,20 g
5495,752,Gia vị,
5496,753,cánh gà,10 cái
5497,753,phô mai,100 g
5498,753,"Gia vị: bột tỏi, bột hành , bột ớt ,dầu hào",
5500,753,tương cà,1 tbsp
5501,753,tương ớt,1/2 tbsp
5502,753,sốt bbq,2 tbsp
5503,753,nước tương,1 1/2 tbsp
5504,753,dầu hào,1 tbsp
5505,753,mật ong,2 tbsp
5506,753,"Bột tỏi , bột hành",
5507,753,Sốt cay,
5509,753,tương cà,1 tbsp
5510,753,tương ớt,1-2 tsp
5511,753,ớt bột,1 tsp
5512,753,dầu hào,1 tbsp
5513,754,gà,300 g
5514,754,bột chiên giòn,50 g
5515,754,bột bắp,30 g
5516,754,trứng gà,1 quả
5518,754,nước,50 ml
5519,754,đường,30 g
5520,754,muối,1 g
5521,754,dầu ăn,300 ml
5522,754,xà lách,2 lá
5523,754,chanh ,1 lát
5524,755,cơm,2 chén
5525,755,trứng gà,1 trái
5526,755,tôm sú,5 con
5527,755,nước mắm,2 mc
5528,755,hành lá,20 g
5529,756,củ khoai ,1/2
5530,756,tôm sú,Vài con
5531,756,"Muối, bột ngọt, tiêu, hành lá",
5532,757,thịt bò,100 g
5533,757,xà lách,300 g
5534,757,cà chua,5 trái
5535,757,tỏi,1 mcf
5536,757,Gia vị,
5537,758,gà,500 g
5538,758,cam,2 trái
5539,758,cải bắp,100 g
5540,758,đường ,20 g
5541,758,muối hồng,2 g
5542,758,bột bắp,10 g
5543,758,Dầu ăn,
5544,759,Chân gà,
5545,759,"Tỏi , hành khô và sả",
5546,759,Bột gia vị lẩu Thái,
5547,759,"Đường, dầu hào",
5548,759,Ớt,
5549,759,Xoài,
5555,761,vịt,1/2 con
5556,761,tỏi,100 g
5557,761,củ gừng,1
5558,761,Bột mì,
5559,761,Gia vị,
5568,763,Bầu,1 quả nhỏ
5569,763,Long nhãn,3-4 cái
5570,763,"Muối, hạt nêm",
5571,763,thì là,
5572,764,Su Su,2 trái
5573,764,trứng gà,2 cái
5574,764,hành lá,2 nhánh
5575,764,dầu ăn,2 tbsp
5576,764,tỏi,1 tbsp
5577,764,dầu hào,1/2 tbsp
5578,764,hạt nêm,1 tsp
5579,764,bột ngọt,1/4 tsp
5580,764,nước tương,1 tbsp
5581,764,tiêu,1/4 tsp
5582,765,thịt ba chỉ,500 g
5583,765,sả,1 mc
5584,765,mắm ruốc Huế,2 mc
5585,765,đường,2 mc
5586,765,tiêu,1/2 mcf
5587,765,dầu ăn,1 mc
5588,765,"Rau củ: cà rốt , bắp non , đậu bắp , dưa leo",
5589,766,thịt đùi,300 g
5590,766,trứng gà,1 trái
5591,766,bột chiên giòn,2 mc
5592,766,Dầu ăn,
5593,766,bột ớt,1/2 mcf
5594,767,thịt bò xay,200 g
5595,767,thịt heo xay,200 g
5596,767,sả,2
5598,767,lá lốt,200 g
5599,767,"hạt nêm, 1tsp tiêu, 2tbsp dầu hào",1 tbsp
5600,768,cá bè,2 lát
5601,768,sấu,5 quả
5602,768,bạc hà ( dọc mùng ),1 bẹ
5603,768,lá me non,1
5604,768,cà chua,1 trái
5606,768,nước mắm,1 muỗng
5607,768,muối,1 ít
5608,768,đường (tuỳ khẩu vị),1-2 muỗng cafe
5609,769,Tôm,7 con
5610,769,Nấm đông cô,1/2 gói
5611,769,"Gia vị : dầu hào, dầu oliu, mắm , tỏi",2 tép
5612,769,Củ cải khô,3 dây
5613,770,cua ghẹ bóc vỏ,100 g
5614,770,tép khô,20 g
5615,770,tôm,100 g
5616,770,trứng gà,3 trái
5617,770,hành lá,10 g
5618,770,nước mắm,2 mc
5619,770,tiêu,Ít
5620,771,nấm rơm,500 g
5621,771,dầu hào,1 tbsp
5622,771,nước tương,2 tbsp
5623,771,đường (nhà mình dùng đường ăn kiêng Lakanto),2 tsp
5624,771,sả (giúp nấm thêm thơm không có bỏ qua ạ),1 cây
5625,772,bơ,1 quả
5626,772,hộp cá ngừ,1/2
5627,772,hành tây,1/4 củ
5628,772,cà chua,1/2 quả
5629,772,rau mùi,"3,4 cọng"
5630,772,mayonnaise,2 thìa
5631,772,tiêu,1 ít
5659,774,Gạo nếp,300 g
5660,774,Đậu phộng,70 g
5661,774,Muối,1/2 muỗng cà phê
5662,774,Dầu ăn,1 muỗng
5663,775,thịt ba chỉ,350 gr
5664,775,trứng gà,6 quả
5665,775,mắm,2 mc
5666,775,nước dừa,1 mcf
5667,775,đường,3/4 mc
5668,775,bột ngọt,1/2 mcf
5669,775,muối,1/2 mcf
5670,775,hạt nêm,1 mcf
5671,775,"hành tím, tiêu",2 củ
5672,776,lòng vịt,1 bộ
5673,776,bí xanh,1 trái
5674,776,ngó rí,20 g
5675,776,Gia vị,
5676,777,bí đỏ,150 gr
5677,777,sườn heo,200 gr
5678,777,hành tây,1/2 củ
5679,777,hành lá ,1 muỗng canh
5680,777,ngò rí/ ngò gai ,1 muỗng canh
5681,777,nước lọc,500 ml
5682,778,đùi gà,2 cái
5683,778,Gia vị,
5701,780,Nấm đùi gà,300 g
5702,780,Đậu hũ,150 g
5703,780,Rau răm,10 g
5704,780,hành tây,1 củ
5705,780,sả,3 cây
5706,780,ớt,2 trái
5707,780,củ hành tím,3
5708,780,Ớt bột,1/2 muỗng cà phê
5709,780,Dầu ăn,3 muỗng canh
5710,780,"Gia vị (muối, tiêu, hạt nêm)",
5721,782,thịt heo,400 g
5722,782,tôm,200 g
5724,782,Hành lá,
5725,782,Gia vị,
5726,783,mực,3 con
5727,783,hành lá,20 g
5728,783,nước mắm,1/2 chén
5729,783,Gia vị,
5730,784,gà,200 g
5731,784,tép khô,50 g
5732,784,bí xanh,1 trái
5733,784,hành lá,10 g
5734,784,Gia vị,
5735,785,nấm rơm,300 gr
5736,785,hành,2 củ
5737,785,tỏi,7 tép
5738,785,nước tương,4 thìa canh
5739,785,nước mắm chay,1 thìa canh
5740,785,tương ớt,1 thìa canh
5741,785,hạt nêm,1
5742,785,dầu ăn,1 thìa canh
5743,785,đường,1 thìa canh
5744,785,mì chính,2 thìa cà phê
5745,785,ớt,2 quả
5746,785,hạt tiêu,1/2 thìa cà phê
5747,786,cá chim,2 con (khoảng 500-600 gram)
5748,786,cà chua,2 quả
5749,786,hành lá,
5750,786,dầu ăn,1 bát con
5751,786,hành,1 củ
5752,786,nước mắm,2 thìa
5753,787,Nấm bào ngư,250 g
5754,787,Nước tương,2 muỗng canh
5755,787,Mật mía,1 muỗng cà phê
5756,787,Tiêu xanh (đập dập),1 chùm
5757,787,(đập dập) Ớt,1 trái
5758,787,( nhỏ) Hành tím hoặc tỏi (hoặc hành boa rô cho chay),1 muỗng canh
5759,787,Dầu ăn,1 muỗng canh
5760,787,Nước lọc,50 ml
5766,789,bầu,1 quả
5767,789,tôm ,20 g
5768,789,hạt nêm,2 tsp
5769,790,cá mú,1/2 con
5770,790,giá,1 túi
5771,790,cà chua,4 trái
5772,790,thơm,1/4 trái
5773,790,húng quế,1 nắm
5774,790,"Gia vị: muối, đường, bột ngọt, me",cục
5775,791,bí đỏ,300 g
5776,791,đậu phộng,100 g
5777,791,mì căn ống,6 cây
5778,791,đậu hũ,200 g
5779,791,nấm rơm,100 g
5780,791,thơm,1/4 trái
5781,791,cà rốt,1/2 củ
5782,791,đậu cô ve,100 g
5783,791,nấm mèo,10 g
5784,792,rong biển khô,50 g
5785,792,nấm kim châm,1/2 túi
5786,792,thịt xay,100 g
5787,792,tép khô,20 g
5788,792,Gia vị,
5789,793,khoai môn,500 g
5790,793,bột tàn,200 g
5791,793,shorterning,70g
5792,793,nước sôi,225 g
5793,793,Thịt xay,100g 
5794,793,nấm đông cô,4 tai 
5795,793,tép,100g 
5796,793,củ hành,2
5797,793,dầu hào,1mc 
5798,793,tiêu,1/4mcf 
5802,795,sườn chay,3 miếng
5803,795,bột gạo,50 g
5804,795,màu gạch tôm,1 xíu
5805,795,hạt nêm,2/3 mcf
5806,796,bột mì,400 g
5807,796,đường,200 g
5808,796,bơ,100 g
5809,796,sữa chua,100 g
5810,796,trứng,1 quả
5811,796,bột nở,1 mcf
5812,796,bột khai,1/3 mcf
5813,796,chanh,
5814,796,trứng,1 cái
5815,796,đường,200 g
5816,796,mè đen,1 mc
5817,796,chocolate,100 g
5818,797,trứng gà,5 quả
5819,797,bột nêm,1/2 mcf
5820,797,hành lá,2 tép
5821,797,củ cải đỏ,1 chút
5822,797,rong biển,1 lá
5823,798,Cá sơn thóc (700 gr),2 con
5824,798,Rau cần nước,100 gr
5825,798,Cà chua,1 quả
5826,798,Hành tỏi ,1 tbsp
5827,798,Hành lá,1 tbsp
5828,798,nước,300 ml
5829,799,nhân kem trứng muối,140 gr
5830,799,nhân sen,140 gr
5831,799,bột bánh dẻo,140 gr
5832,799,Trứng muối,4 quả
5833,799,nước đường,280 gr
5835,801,bầu,1 trái
5836,801,tỏi,1 tép
5837,801,chao,2 viên
5838,801,đường,1 tsp
5839,801,nước lọc,1 tsp
5840,801,cánh gà,500 gr
5841,801,cà pháo muối,400 gr
5842,801,rau ngót,200 gr
5843,801,tôm khô,50 gr
5844,802,cánh gà,2 lbs
5845,802,"Hành tím , đường, nước mắm",
5846,802,dưa leo,1 trái
5847,803,cá diêu hồng,
5848,803,tép khô,20 g
5849,803,cà chua,2 trái
5850,803,hành tây,2 củ
5851,803,Ngò rí,
5852,803,Gia vị,
5853,804,Rau đay,100 g
5854,804,Mùng tơi,70 g
5855,804,mướp,1 quả
5856,804,Hạt nêm,1 thìa cà phê
5857,804,Nước mắm chay,1 thìa nhỏ
5858,804,Nước,500 ml
5859,805,thịt heo,300 gr
5860,805,mắm nêm,2 muỗng canh
5861,805,đường,1 muỗng canh
5863,805,dưa leo,1 trái
5864,805,đu đủ,1 ít
5865,805,cà pháo tím,1 chén
5866,805,rau húng lủi,1 ít
5867,806,trứng gà,2 lạng
5868,806,mỡ,5 lạng
5869,806,muối,1 g
5870,806,gia vị gà chiên mắm,1 gói
5871,806,tỏi,5 tép
5872,806,hành khô,1 củ
5873,806,Mỡ,
5874,807,nước hầm xương,"2,5 L"
5875,807,thịt ba rọi,600 gr
5876,807,tôm sú,750 gr
5877,807,nước cốt dừa,450 ml
5878,807,bánh canh,1 kg
5879,807,tỏi,2-3 tép
5881,807,ngò rí,
5882,807,hành lá,
5883,807,Gia vị,
5884,808,(khoảng 500g) Cá chim,1 con
5885,808,( ngâm nở) Nấm mèo,20 g
5886,808,Gừng,10 g
5887,808,Hành lá,2 cây
5888,808,Ớt,1 quả
5889,808,Muối,1/2 thìa cà phê
5890,808,Nước mắm,1 thìa canh
5891,808,Nước tương,40 ml
5892,809,Bột chiên giòn,10-15 thìa
5893,809,Trứng gà,1 cái
5894,809,Nước,
5895,809,Tôm,
5896,810,bóng cá chay,100 g
5897,810,dưa leo,5 trái
5898,810,đậu phộng,2 thìa canh
5899,810,nước mắm ,2 thìa canh
5900,810,đường,1 thìa canh
5901,810,chanh,
5902,810,tỏi,1 thìa cà phê
5904,810,Rau thơm,
5905,811,bò,400 gr
5906,811,gừng,1.5 muỗng canh
5907,811,bột nêm,1/2 mcf
5908,811,muối,1/3 mcf
5909,811,mắm,2 mcf
5910,811,đường,2 mcf
5911,811,nước dừa,1 mcf
5912,811,tiêu,Xíu
5913,812,lưỡi heo,1 cái
5914,812,hành tây,2 củ
5915,812,Xôi trắng,
5916,812,Hành lá,
5917,812,Gia vị,
5918,813,bánh canh,500 gr
5919,813,hẹ,50 gr
5920,813,củ hành tây,1
5921,813,xương heo,400 gr
5922,813,chả cá,500 gr
5923,814,súp rau củ,1/2 viên
5924,814,nấm mỡ,100 gr
5925,814,cải bó xôi,1 rổ
5926,814,kỷ tử,1 nắm
5927,815,rau má,150 g
5928,815,tôm (hoặc tép đồng ),200 g
5929,815,hành tây,1/4 củ
5930,815,nước mắm,1 chén
5931,815,chanh,1/2 trái
5932,815,hành,2 muỗng
5933,816,chả cá,500 gr
5934,816,xương gà,2 bộ
5935,816,hành tây,1 củ
5936,816,hành tím,5 củ
5937,816,bánh canh,1 kg
5938,816,"hành lá, ngò rí , hành tím, chanh , ớt",
5939,816,"Gia vi: Muối, hạt nêm, nước mắm, đường, bột ngọt, tiêu",
5946,818,trứng gà,4 trái
5947,818,sốt mayonaise,1 mc
5948,818,tương ớt,1 mcf
5949,818,Ngò rí,Ít
5954,820,Thịt ba chỉ,400 g
5955,820,Mắm tép,2 muỗng cà phê
5956,820,Đường,1 muỗng cà phê
5957,820,Sả,1 muỗng cà phê
5958,820,Dầu màu điều,1 muỗng cà phê
5960,820,Dưa leo,2 quả
5961,820,Ớt,1 trái
5962,821,tôm sú,100 g
5963,821,rau má,300 g
5964,821,Gia vị,
5965,822,thịt ba chỉ,150 gr
5966,822,mì trứng,7 vắt
5967,822,rau cải,1 bó
5968,822,bắp cải,1/4 trái
5970,822,xì dầu,2 mc
5971,822,dầu hào,1 mc
5972,822,tương ớt,1 mc
5973,822,hạt nêm,1/2 mcf
5974,823,Sườn heo,300 g
5975,823,Su su,200 g
5976,823,Củ cải trắng,150 g
5977,823,Cà rốt,100 g
5978,823,Hành lá,10 g
5979,823,Muối hồng,5 g
5980,823,Nước,1 lít
5981,824,vịt lộn,1 chục
5982,824,Bầu,1 trái
5983,824,"Hạt nêm , muối, mắm , rau răm ",
5987,826,gạo,150 g
5988,826,bắp,50 g
5989,826,mè (tuỳ thích),1 ít
5990,827,thịt heo,500 g
5991,827,hành tím ,1 mc
5992,827,Gia vị,
5993,828,Cá bống,300 g
5994,828,Tiêu,
5996,828,Dầu ăn,2 thìa canh
5997,828,Đường,1 thìa canh
5998,828,ớt,Vài
5999,828,Nước mắm,2 thìa canh
6000,829,khoai môn,700 g
6001,829,trứng muối,8 cái
6002,829,chà bông heo,150 g
6003,829,bơ,20g
6004,829,bột nếp,240g
6005,829,bột năng,60g
6006,829,đường,60 g
6007,829,sữa ,400g
6008,829,mạch nha,1 mc
6009,829,bột mì,750g
6010,829,nước đường,400g
6011,829,trứng gà,2 quả
6012,829,bơ đậu phộng,1 mc
6013,829,muối,1 mcf
6014,829,dầu,100 g
6015,830,đậu hũ ( đậu phụ ),100 g
6016,830,rong biển,1/2 miếng
6017,830,nghệ,2-3 g
6018,830,Gia vị,
6019,831,xương heo,500 g
6020,831,bắp ngọt,1 trái
6021,831,cà rốt,1 củ
6022,831,khoai tây,1 củ
6023,831,táo đỏ,10 g
6024,832,hoa chuối,35 g
6025,832,xoài,45 g
6026,832,hành tây,45 g
6027,832,cá rốt,20 g
6028,832,nước mắm,1 chén nhỏ
6029,832,chanh,1-2 miếng
6030,832,đậu phộng rang,2-3 muỗng
6031,832,"rau mùi : ngò gai , rau răm, rau thơm , rau tía tô",1 chén nhỏ
6032,832,cà chua (cắt tạo hoa hồng để trang trí),1 trái
6033,832,hành lá chẻ (trang trí),1 ít
6034,832,ngò rí (trang trí),1 ít
6035,832,dầu ăn,2 muỗng
6036,832,dầu hào,1 muỗng
6037,832,tỏi,1 củ
6038,832,xì dầu,1 muỗng cafe
6039,832,tiêu xay,1 ít
6040,832,Nước mắm,
6041,832,ớt,1 trái
6043,832,tỏi,1 củ
6044,832,chanh,
6045,832,mắm,2 muỗng
6046,832,đường,3 muỗng
6047,833,má đùi gà nướng và sốt nướng,1/2 cái
6048,833,tép khô,1 mc
6049,833,lạp xưởng,
6050,833,cơm,1 chén
6051,833,cải thìa,2 cây
6052,834,thịt heo xay,200 g
6053,834,khoai tây,2 củ
6054,834,cà rốt,1/2 củ
6055,834,hành tím,2 củ
6056,834,tiêu,1 ít
6057,834,muối hồng,1 ít
6058,834,bột ngọt,1 ít
6059,834,hành lá,2 cây
6060,835,thịt ba rọi,200 g
6061,835,tôm ,200 g
6062,835,Ngò rí,
6063,835,hẹ,
6064,835,Gia vị,
6065,836,gà,500 gr
6066,836,mắm,2 mc
6067,836,sa tế,1 mc
6068,836,tương ớt,1 mc
6069,836,đường,1.5 mc
6070,836,ớt (nếu thích cay),1 trái
6071,836,muối,1/3 mcf
6072,836,hạt nêm,1/2 mcf
6073,836,"hành tím, tiêu",
6082,838,Bún ,300 g
6083,838,Nấm rơm,150 g
6084,838,Đậu hũ,200 g
6085,838,Chao,2 viên
6086,838,Sả,2 cây
6087,838,Nước dừa,500 ml
6088,838,Cà rốt,1 củ
6089,838,Rau muống,100 g
6090,838,ngò gai,5 cọng
6091,838,Dầu màu điều,1 muỗng canh
6092,838,Dầu ăn,2 muỗng canh
6093,838,Nước lọc,500 ml
6094,838,Muối,1/2 muỗng cà phê
6095,838,Đường,1 muỗng cà phê
6096,838,muối,1/2 tsp
6097,839,cá lăng,1
6098,839,chuối,3 quả
6099,839,đậu,1 bìa
6100,839,thịt ba chỉ,200 g
6101,839,"Hành , tía tô , lá lốt",
6102,839,"Riềng, mẻ, bột nghệ, mắm tôm , gia vị",
6103,840, Cơm nguội,1 chén 
6104,840,bông cải xanh ,3 miếng
6105,840,"Hạt nêm chay , dầu ăn",
6106,840,Chả chay,
6107,841,Thịt ba rọi,200 g
6108,841,Tép,300 g
6109,841,Hành tím,2 củ
6110,841,Tỏi,3 tép
6111,841,Dầu màu điều,1 muỗng canh
6112,841,Nước mắm,2 muỗng canh
6113,841,đường,2.5 muỗng canh
6114,841,Tiêu,1/2 muỗng cà phê
6115,842,dưa mắm (làm từ dưa gang ),▪︎ 2 miếng
6116,842,ớt,3 trái
6117,842,tỏi,4 tép
6118,842,chanh,1 trái
6119,842,đường,2 muỗng canh
6120,842,bột ngọt,1 muỗng cafe
6121,842,tôm,▪︎ 200 gr
6122,842,thịt đùi heo,150 gr
6123,842,hành tím,4 củ
6124,842,tỏi,3 tép
6125,842,dầu ăn,2 muỗng cafe
6126,842,dầu màu điều,2 muỗng cafe
6127,842,"muối, hạt nêm, đường, nước mắm , tiêu",Gia vị:
6128,842,khoai mỡ,▪︎ 400 gr
6129,842,thịt heo xay,100 gr
6130,842,hành tím,4 củ
6131,842,dầu ăn,1 muỗng canh
6132,842,"muối, hạt nêm, đường, nước mắm , bột ngọt, tiêu",Gia vị:
6133,842,"hành lá , ngò gai",Rau nêm:
6134,843,tép,100 g
6135,843,rau má,300 g
6136,843,Gia vị,
6137,844,Nui,150 g
6138,844,Bò,200 g
6139,844,Hành tây,50 g
6140,844,Sốt cà chua,100 g
6141,844,Lá thơm Provence,1 thìa cà phê
6142,844,Phô mai cheddar,50 g
6143,844,Phô mai mozzarella,50 g
6144,844,Dầu ăn,1 thìa canh
6145,844,Muối,1/2 thìa cà phê
6146,844,Tiêu,1/4 thìa cà phê
6147,845,(khoảng 400g) Đầu cá hú,1 cái
6148,845,Bắp cải,200 g
6149,845,Lá giang,50 g
6150,845,Cà chua,2 quả (100 g)
6151,845,củ (20g) Hành tím,2
6152,845,Tỏi,3 tép (10 g)
6153,845,Dầu ăn,2 muỗng canh
6154,845,Nước mắm,1 muỗng canh
6155,845,Muối,1/2 muỗng cà phê
6156,845,Đường,1/2 muỗng cà phê
6157,845,(rửa cá) Dấm,2 muỗng canh
6158,845,"ngò gai , rau ngổ ",1/2 chén
6159,845,hành tỏi phi,1 muỗng cafe
6160,845,Nước,1 lít
6168,847,nấm mũ,450 gr
6169,847,dầu hào,3 tbsp
6170,847,nước tương,2 tbsp
6171,847,đường,1 tbsp
6172,848,nấm rơm,200 gram
6173,848,đậu hũ,1 lát
6174,848,"Măng chua , đậu bắp",
6175,848,"Thơm , cà chua",
6176,848,"Baoro, hành , ngò gai , lá lốt , rau ngổ , saua",
6177,848,"Gia vị: Dầu ăn , hạt nêm, muối",
6178,849,thịt thăn hoặc vai giòn,300 gram
6179,849,bột chiên giòn,1/2 gói
6180,849,trứng,1 quả
6181,849,bột nêm,1 ít
6182,849,dầu ăn,1 bát
6183,850,củ niễng,1 bó
6184,850,tôm ,100 gr
6185,850,mì chính,2 thìa cafe
6186,850,hạt nêm,2 thìa cafe
6187,851,thịt xay,100 g
6188,851,đậu hũ,1 miếng
6189,851,rong biển khô,15 g
6190,851,hành lá,4 cây
6191,851,muối hồng,1 ít
6192,851,xì dầu,1 muỗng cafe
6193,851,dầu mè,1 xíu xiu
6194,851,gừng,1 lát
6195,852,"lòng heo ( thú linh , khấu đuôi )",2 kg
6196,852,bột mì,4 muỗng canh đầy
6197,852,muối(hoặc hạt ),3 muỗng canh đầy
6198,852,chanh,3 quả
6199,852,nước mắm,2/3 chén ăn cơm
6200,853,Cánh giữa gà,400 g
6201,853,Nước mắm,2 muỗng canh
6202,853,Hành tỏi ,1 muỗng canh
6203,853,Bột mì,3 muỗng canh
6204,853,Dầu ăn,300 ml
6205,853,Xà lách,8 lá
6210,855,đùi gà,5
6211,855,Gia vị ướp thịt,
6212,855,Tỏi,10 tép
6213,855,nước mắm,2 tbsp
6214,855,đường,1 tbsp
6215,855,tiêu,1 tsp
6216,855,dầu hào,1 tbsp
6217,855,"bột hành , bột tỏi",1 tsp
6218,856,dưa leo 🥒,2 trái
6219,856,táo xanh 🍏,2 trái
6220,856,rau chân vịt,1 nắm lớn
6221,856,chanh vàng,1 trái
6222,856,nước lọc,300 ml
6223,856,muối ,1 nhúm
6224,857,Cánh gà,500 g
6225,857,tiêu xay,1/2 mcf
6226,857,hạt nêm,1/2 mcf
6227,857,bột nghệ,1/2 mcf
6228,857,bột tỏi,1 mcf
6229,857,bột chiên giòn,50 g
6230,857,dầu ăn,200 ml
6231,857,tỏi,1 mc
6232,857,nước mắm (mua sẵn),5 mc
6233,858,Nui,80 g
6234,858,Tôm khô,20 g
6235,858,Thịt ,100 g
6236,858,cải muối ( xá bấu ),1/2 củ
6237,858,Nước,800 ml
6238,858,Cà rốt,1/2 củ
6239,858,Trứng cút,6 quả
6240,858,Hành lá,2 nhánh
6241,858,ngò rí,1 ít
6242,858,Nước mắm,1 muỗng canh
6243,858,Muối,1/2 muỗng cà phê
6244,858,Tiêu,1/4 muỗng cà phê
6245,858,hành phi,1 muỗng canh
6246,859,Nấm hầu thủ (đã sơ chế),200 g
6247,859,Sa tế,1 muỗng canh
6248,859,Nước tương,1 muỗng canh
6249,859,Bột bắp,1 muỗng cà phê
6250,859,Dầu ăn,1 muỗng canh
6251,859,Nước lọc,2 muỗng canh
6252,859,Rau thơm,30 g
6253,859,Xà lách,20 g
6254,860,Dưa chua,300 g
6255,860,to) Lạc khô,50 g (1 nắm)
6256,860,(tuỳ thích) Dọc mùng,50 g
6257,860,(tuỳ thích) Đậu phụ,100 g
6258,860,Thì là,5 g
6259,860,Boa rô,1 nhánh
6260,860,(hoặc tuỳ khẩu vị) Ớt,1 quả
6261,860,Hạt nêm,1 thìa cà phê
6262,860,Dầu ăn,2 muỗng canh
6263,860,Nước,1 lít
6264,861,thịt ba rọi,1 kg
6265,861,khoai tây bi,400 g
6266,861,cà rốt,2 củ
6267,861,hành lá,50 g
6268,861,hành,2 mc
6269,861,Gia vị,
6270,862,rau tần ô ( cải cúc ),1 bó
6271,862,trứng,2-4 quả
6272,862,nước mắm,2 mc
6273,862,ớt hiểm,1 trái
6274,862,tỏi,1 tép
6275,863,chả chá,200 g
6276,863,nấm đùi gà,200 g
6277,863,nấm hương,100 g
6278,863,"ớt chuông ,",1/2 quả
6279,863,cà rốt,1/2 củ
6280,863,su su,1/2 củ
6281,863,"Gia vị, hành lá , rau răm, hành củ , tiêu",
6282,864,thịt heo xay,500 g
6283,864,hành lá,15 g
6284,864,Gia vị,
6285,865,gà,
6286,865,nui,3 cup
6287,865,mè rang,1 ít
6288,865,muối,1 nhúm
6289,865,bột tỏi,1 mcf
6290,865,tiêu,1 nhúm
6291,866,Cơm nguội,1 tô
6292,866,bông cải xanh (70gr),3 nhánh
6293,866,Ham chay hoặc chả chay,
6294,866,hắc xì dầu,1 muỗng
6295,866,Hạt nêm chay,
6296,866,"dầu ăn, muối",
6297,867,sườn bò,1.5 kg
6298,867,nước,4 lít
6299,867,sả,5 cây
6300,867,"Gia vị: muối, đường, bột ngọt",
6301,867,Sa tế,
6302,867,sả,3 cây
6303,867,tỏi,2 tép
6304,867,ớt đỏ,2 trái
6305,867,dầu màu điều,2 mc
6306,868,rau tập tàng,200 g
6307,868,tôm ,150 g
6308,868,muối hồng,1 ít
6309,868,bột ngọt (tuỳ thích),1 ít
6310,869,gà,2 lbs
6311,869,gạo,1 cup
6312,869,"Rau răm, hành , gừng , hành tây, gia vị",
6313,870,thịt bò,100 g
6314,870,rau muống,400 g
6315,870,tỏi ,1 mc
6316,870,Gia vị,
6322,872,gạo,1 bơ
6323,872,"cá hồi , dưa chuột",1-2 miếng
6324,872,mayonnaise và tương ớt,
6325,873,đùi tỏi gà hay má đùi gà,2 lbs
6326,873,cánh gà,3 cặp
6327,873,mì trứng,1 ký
6328,873,carrots,5 củ
6329,873,nấm mỡ,4
6330,873,rau cải ngọt,1 bó
6331,873,Hành tây,
6332,874,thịt ba rọi,200 gr
6333,874,củ cải khô,50 gr
6334,874,hành lá,1 ít
6335,874,nước,1/4 chén
6336,874,hành tím,1 tsp
6337,874,tỏi,1 tsp
6338,874,nước mắm,1 tbsp
6339,874,nước màu,1 tsp
6340,874,đường thốt nốt,1 tbsp
6341,874,tiêu,1 ít
6342,875,rau mồng tơi,1 bó
6343,875,mướp,1 trái
6344,875,thịt xay,100 g
6345,875,tép,100 g
6346,875,Gia vị,
6347,876,trứng gà,5
6348,876,thịt heo(tầm 300-400gr),1 vỉ
6349,876,mộc nhĩ,1 ít
6350,876,Hành,
6351,876,Miến(tuỳ),
6352,876,Chao,
6353,876,Nước mắm,
6354,876,Đường,
6355,876,Tiêu,
6356,877,tôm sú,8 con
6357,877,trứng gà,4 trái
6358,877,"Hành lá , ớt, tiêu",
6359,877,"Dầu mè , nước tương, đường,",
6360,878,cá diêu hồng,4 lát
6361,878,hẹ,20 g
6362,878,Nước mắm,
6363,879,bột xắt  hoặc 250gr bột bánh canh khô,500 gr
6364,879,nước,1.5 lít
6365,879,cá thu,2/3
